20250730T044711|2|system_cfg|float_id not specified
20250730T045213|2|system_cfg|float_id not specified
20250730T045217|5|ASCENT|slow ascent rate 3: -0.0682 dbar/sec @ 1236.89 dbar
20250730T045219|5|BuoyEngine|adjusting from 1306 to 1415
20250730T045257|5|BuoyEngine|destination 1415 reached after 00:36
20250730T045357|2|system_cfg|float_id not specified
20250730T045859|2|system_cfg|float_id not specified
20250730T045945|2|system_cfg|float_id not specified
20250730T045954|4|SUNA|sample_once|PTS NOT sent to sensor, 23238 seconds old
20250730T050401|2|system_cfg|float_id not specified
20250730T050903|2|system_cfg|float_id not specified
20250730T051405|2|system_cfg|float_id not specified
20250730T051409|5|ASCENT|slow ascent rate 3: -0.0761 dbar/sec @ 1133.86 dbar
20250730T051411|5|BuoyEngine|adjusting from 1408 to 1515
20250730T051447|5|BuoyEngine|destination 1514 reached after 00:34
20250730T051549|2|system_cfg|float_id not specified
20250730T052009|2|system_cfg|float_id not specified
20250730T052018|4|SUNA|sample_once|PTS NOT sent to sensor, 24462 seconds old
20250730T052051|2|system_cfg|float_id not specified
20250730T052553|2|system_cfg|float_id not specified
20250730T053055|2|system_cfg|float_id not specified
20250730T053557|2|system_cfg|float_id not specified
20250730T053742|2|system_cfg|float_id not specified
20250730T053755|4|SUNA|sample_once|PTS NOT sent to sensor, 25519 seconds old
20250730T054059|2|system_cfg|float_id not specified
20250730T054601|2|system_cfg|float_id not specified
20250730T054752|2|system_cfg|float_id not specified
20250730T054806|4|SUNA|sample_once|PTS NOT sent to sensor, 26130 seconds old
20250730T055103|2|system_cfg|float_id not specified
20250730T055605|2|system_cfg|float_id not specified
20250730T055921|2|system_cfg|float_id not specified
20250730T055934|4|SUNA|sample_once|PTS NOT sent to sensor, 26818 seconds old
20250730T060107|2|system_cfg|float_id not specified
20250730T060111|5|ASCENT|slow ascent rate 3: -0.0694 dbar/sec @ 892.89 dbar
20250730T060113|5|BuoyEngine|adjusting from 1509 to 1615
20250730T060149|5|BuoyEngine|destination 1615 reached after 00:35
20250730T060251|2|system_cfg|float_id not specified
20250730T060753|2|system_cfg|float_id not specified
20250730T060913|2|system_cfg|float_id not specified
20250730T060922|4|SUNA|sample_once|PTS NOT sent to sensor, 27406 seconds old
20250730T061255|2|system_cfg|float_id not specified
20250730T061757|2|system_cfg|float_id not specified
20250730T061900|2|system_cfg|float_id not specified
20250730T061910|4|SUNA|sample_once|PTS NOT sent to sensor, 27994 seconds old
20250730T062259|2|system_cfg|float_id not specified
20250730T062801|2|system_cfg|float_id not specified
20250730T062937|2|system_cfg|float_id not specified
20250730T062950|4|SUNA|sample_once|PTS NOT sent to sensor, 28634 seconds old
20250730T063303|2|system_cfg|float_id not specified
20250730T063805|2|system_cfg|float_id not specified
20250730T063809|5|ASCENT|slow ascent rate 3: -0.0614 dbar/sec @ 718.04 dbar
20250730T063811|5|BuoyEngine|adjusting from 1614 to 1714
20250730T063847|5|BuoyEngine|destination 1714 reached after 00:35
20250730T063949|2|system_cfg|float_id not specified
20250730T064156|2|system_cfg|float_id not specified
20250730T064206|4|SUNA|sample_once|PTS NOT sent to sensor, 29370 seconds old
20250730T064451|2|system_cfg|float_id not specified
20250730T064953|2|system_cfg|float_id not specified
20250730T065225|2|system_cfg|float_id not specified
20250730T065235|4|SUNA|sample_once|PTS NOT sent to sensor, 29999 seconds old
20250730T065456|2|system_cfg|float_id not specified
20250730T065959|2|system_cfg|float_id not specified
20250730T070004|5|ASCENT|slow ascent rate 3: -0.0724 dbar/sec @ 616.29 dbar
20250730T070006|5|BuoyEngine|adjusting from 1708 to 1816
20250730T070041|5|BuoyEngine|destination 1814 reached after 00:34
20250730T070143|2|system_cfg|float_id not specified
20250730T070312|2|system_cfg|float_id not specified
